No,Q1,Q2,Q3,Q4,Q5,Q6,TD(s),SL
2858,0,1,1,0,1,1,1.5,2
2859,0,1,1,1,0,1,1.5,2
2860,0,1,1,1,1,0,1.5,2
2861,1,0,0,1,1,1,1.5,2
2862,1,0,1,0,1,1,1.5,2
2863,1,0,1,1,0,1,1.5,2
2864,1,0,1,1,1,0,1.5,2
2865,1,1,0,0,1,1,1.5,2
2866,1,1,0,1,0,1,1.5,2
2867,1,1,0,1,1,0,1.5,2
2868,1,1,1,0,0,1,1.5,2
2869,1,1,1,0,1,0,1.5,2
2870,1,1,1,1,0,0,1.5,2
2871,0,0,1,1,1,1,1.6,2
2872,0,1,0,1,1,1,1.6,2
2873,0,1,1,0,1,1,1.6,2
2874,0,1,1,1,0,1,1.6,2
2875,0,1,1,1,1,0,1.6,2
2876,1,0,0,1,1,1,1.6,2
2877,1,0,1,0,1,1,1.6,2
2878,1,0,1,1,0,1,1.6,2
2879,1,0,1,1,1,0,1.6,2
2880,1,1,0,0,1,1,1.6,2
2881,1,1,0,1,0,1,1.6,2
2882,1,1,0,1,1,0,1.6,2
2883,1,1,1,0,0,1,1.6,2
2884,1,1,1,0,1,0,1.6,2
2885,1,1,1,1,0,0,1.6,2
2886,0,0,1,1,1,1,1.7,2
2887,0,1,0,1,1,1,1.7,2
2888,0,1,1,0,1,1,1.7,2
2889,0,1,1,1,0,1,1.7,2
2890,0,1,1,1,1,0,1.7,2
2891,1,0,0,1,1,1,1.7,2
2892,1,0,1,0,1,1,1.7,2
2893,1,0,1,1,0,1,1.7,2
2894,1,0,1,1,1,0,1.7,2
2895,1,1,0,0,1,1,1.7,2
2896,1,1,0,1,0,1,1.7,2
2897,1,1,0,1,1,0,1.7,2
2898,1,1,1,0,0,1,1.7,2
2899,1,1,1,0,1,0,1.7,2
2900,1,1,1,1,0,0,1.7,2
2901,0,0,1,1,1,1,1.8,2
2902,0,1,0,1,1,1,1.8,2
2903,0,1,1,0,1,1,1.8,2
2904,0,1,1,1,0,1,1.8,2
2905,0,1,1,1,1,0,1.8,2
2906,1,0,0,1,1,1,1.8,2
2907,1,0,1,0,1,1,1.8,2
2908,1,0,1,1,0,1,1.8,2
2909,1,0,1,1,1,0,1.8,2
2910,1,1,0,0,1,1,1.8,2
2911,1,1,0,1,0,1,1.8,2
2912,1,1,0,1,1,0,1.8,2
2913,1,1,1,0,0,1,1.8,2
2914,1,1,1,0,1,0,1.8,2
2915,1,1,1,1,0,0,1.8,2
2916,0,0,1,1,1,1,1.9,2
2917,0,1,0,1,1,1,1.9,2
2918,0,1,1,0,1,1,1.9,2
2919,0,1,1,1,0,1,1.9,2
2920,0,1,1,1,1,0,1.9,2
2921,1,0,0,1,1,1,1.9,2
2922,1,0,1,0,1,1,1.9,2
2923,1,0,1,1,0,1,1.9,2
2924,1,0,1,1,1,0,1.9,2
2925,1,1,0,0,1,1,1.9,2
2926,1,1,0,1,0,1,1.9,2
2927,1,1,0,1,1,0,1.9,2
2928,1,1,1,0,0,1,1.9,2
2929,1,1,1,0,1,0,1.9,2
2930,1,1,1,1,0,0,1.9,2
2931,0,0,1,1,1,1,2,2
2932,0,1,0,1,1,1,2,2
2933,0,1,1,0,1,1,2,2
2934,0,1,1,1,0,1,2,2
2935,0,1,1,1,1,0,2,2
2936,1,0,0,1,1,1,2,2
2937,1,0,1,0,1,1,2,2
2938,1,0,1,1,0,1,2,2
2939,1,0,1,1,1,0,2,2
2940,1,1,0,0,1,1,2,2
2941,1,1,0,1,0,1,2,2
2942,1,1,0,1,1,0,2,2
2943,1,1,1,0,0,1,2,2
2944,1,1,1,0,1,0,2,2
2945,1,1,1,1,0,0,2,2
2946,0,0,1,1,1,1,2.1,2
2947,0,1,0,1,1,1,2.1,2
2948,0,1,1,0,1,1,2.1,2
2949,0,1,1,1,0,1,2.1,2
2950,0,1,1,1,1,0,2.1,2
2951,1,0,0,1,1,1,2.1,2
2952,1,0,1,0,1,1,2.1,2
2953,1,0,1,1,0,1,2.1,2
2954,1,0,1,1,1,0,2.1,2
2955,1,1,0,0,1,1,2.1,2
2956,1,1,0,1,0,1,2.1,2
2957,1,1,0,1,1,0,2.1,2
2958,1,1,1,0,0,1,2.1,2
2959,1,1,1,0,1,0,2.1,2
2960,1,1,1,1,0,0,2.1,2
2961,0,0,1,1,1,1,2.2,2
2962,0,1,0,1,1,1,2.2,2
2963,0,1,1,0,1,1,2.2,2
2964,0,1,1,1,0,1,2.2,2
2965,0,1,1,1,1,0,2.2,2
2966,1,0,0,1,1,1,2.2,2
2967,1,0,1,0,1,1,2.2,2
2968,1,0,1,1,0,1,2.2,2
2969,1,0,1,1,1,0,2.2,2
2970,1,1,0,0,1,1,2.2,2
2971,1,1,0,1,0,1,2.2,2
2972,1,1,0,1,1,0,2.2,2
2973,1,1,1,0,0,1,2.2,2
2974,1,1,1,0,1,0,2.2,2
2975,1,1,1,1,0,0,2.2,2
2976,0,0,1,1,1,1,2.3,2
2977,0,1,0,1,1,1,2.3,2
2978,0,1,1,0,1,1,2.3,2
2979,0,1,1,1,0,1,2.3,2
2980,0,1,1,1,1,0,2.3,2
2981,1,0,0,1,1,1,2.3,2
2982,1,0,1,0,1,1,2.3,2
2983,1,0,1,1,0,1,2.3,2
2984,1,0,1,1,1,0,2.3,2
2985,1,1,0,0,1,1,2.3,2
2986,1,1,0,1,0,1,2.3,2
2987,1,1,0,1,1,0,2.3,2
2988,1,1,1,0,0,1,2.3,2
2989,1,1,1,0,1,0,2.3,2
2990,1,1,1,1,0,0,2.3,2
2991,0,0,1,1,1,1,2.4,2
2992,0,1,0,1,1,1,2.4,2
2993,0,1,1,0,1,1,2.4,2
2994,0,1,1,1,0,1,2.4,2
2995,0,1,1,1,1,0,2.4,2
2996,1,0,0,1,1,1,2.4,2
2997,1,0,1,0,1,1,2.4,2
2998,1,0,1,1,0,1,2.4,2
2999,1,0,1,1,1,0,2.4,2
3000,1,1,0,0,1,1,2.4,2
3001,1,1,0,1,0,1,2.4,2
3002,1,1,0,1,1,0,2.4,2
3003,1,1,1,0,0,1,2.4,2
3004,1,1,1,0,1,0,2.4,2
3005,1,1,1,1,0,0,2.4,2
3006,0,0,1,1,1,1,2.5,2
3007,0,1,0,1,1,1,2.5,2
3008,0,1,1,0,1,1,2.5,2
3009,0,1,1,1,0,1,2.5,2
3010,0,1,1,1,1,0,2.5,2
3011,1,0,0,1,1,1,2.5,2
3012,1,0,1,0,1,1,2.5,2
3013,1,0,1,1,0,1,2.5,2
3014,1,0,1,1,1,0,2.5,2
3015,1,1,0,0,1,1,2.5,2
3016,1,1,0,1,0,1,2.5,2
3017,1,1,0,1,1,0,2.5,2
3018,1,1,1,0,0,1,2.5,2
3019,1,1,1,0,1,0,2.5,2
3020,1,1,1,1,0,0,2.5,2
3021,0,0,1,1,1,1,2.6,2
3022,0,1,0,1,1,1,2.6,2
3023,0,1,1,0,1,1,2.6,2
3024,0,1,1,1,0,1,2.6,2
3025,0,1,1,1,1,0,2.6,2
3026,1,0,0,1,1,1,2.6,2
3027,1,0,1,0,1,1,2.6,2
3028,1,0,1,1,0,1,2.6,2
3029,1,0,1,1,1,0,2.6,2
3030,1,1,0,0,1,1,2.6,2
3031,1,1,0,1,0,1,2.6,2
3032,1,1,0,1,1,0,2.6,2
3033,1,1,1,0,0,1,2.6,2
3034,1,1,1,0,1,0,2.6,2
3035,1,1,1,1,0,0,2.6,2
3036,0,0,1,1,1,1,2.7,2
3037,0,1,0,1,1,1,2.7,2
3038,0,1,1,0,1,1,2.7,2
3039,0,1,1,1,0,1,2.7,2
3040,0,1,1,1,1,0,2.7,2
3041,1,0,0,1,1,1,2.7,2
3042,1,0,1,0,1,1,2.7,2
3043,1,0,1,1,0,1,2.7,2
3044,1,0,1,1,1,0,2.7,2
3045,1,1,0,0,1,1,2.7,2
3046,1,1,0,1,0,1,2.7,2
3047,1,1,0,1,1,0,2.7,2
3048,1,1,1,0,0,1,2.7,2
3049,1,1,1,0,1,0,2.7,2
3050,1,1,1,1,0,0,2.7,2
3051,0,0,1,1,1,1,5,2
3052,0,1,0,1,1,1,2.8,2
3053,0,1,1,0,1,1,2.8,2
3054,0,1,1,1,0,1,2.8,2
3055,0,1,1,1,1,0,2.8,2
3056,1,0,0,1,1,1,2.8,2
3057,1,0,1,0,1,1,2.8,2
3058,1,0,1,1,0,1,2.8,2
3059,1,0,1,1,1,0,2.8,2
3060,1,1,0,0,1,1,2.8,2
3061,1,1,0,1,0,1,2.8,2
3062,1,1,0,1,1,0,2.8,2
3063,1,1,1,0,0,1,2.8,2
3064,1,1,1,0,1,0,2.8,2
3065,1,1,1,1,0,0,2.8,2
3066,0,0,1,1,1,1,2.9,2
3067,0,1,0,1,1,1,2.9,2
3068,0,1,1,0,1,1,2.9,2
3069,0,1,1,1,0,1,2.9,2
3070,0,1,1,1,1,0,2.9,2
3071,1,0,0,1,1,1,2.9,2
3072,1,0,1,0,1,1,2.9,2
3073,1,0,1,1,0,1,2.9,2
3074,1,0,1,1,1,0,2.9,2
3075,1,1,0,0,1,1,2.9,2
3076,1,1,0,1,0,1,2.9,2
3077,1,1,0,1,1,0,2.9,2
3078,1,1,1,0,0,1,2.9,2
3079,1,1,1,0,1,0,2.9,2
3080,1,1,1,1,0,0,2.9,2
3081,0,0,1,1,1,1,3,2
3082,0,1,0,1,1,1,3,2
3083,0,1,1,0,1,1,3,2
3084,0,1,1,1,0,1,3,2
3085,0,1,1,1,1,0,3,2
3086,1,0,0,1,1,1,3,2
3087,1,0,1,0,1,1,3,2
3088,1,0,1,1,0,1,3,2
3089,1,0,1,1,1,0,3,2
3090,1,1,0,0,1,1,3,2
3091,1,1,0,1,0,1,3,2
3092,1,1,0,1,1,0,3,2
3093,1,1,1,0,0,1,3,2
3094,1,1,1,0,1,0,3,2
3095,1,1,1,1,0,0,3,2
3096,0,0,1,1,1,1,3.1,2
3097,0,1,0,1,1,1,3.1,2
3098,0,1,1,0,1,1,3.1,2
3099,0,1,1,1,0,1,3.1,2
3100,0,1,1,1,1,0,3.1,2
3101,1,0,0,1,1,1,3.1,2
3102,1,0,1,0,1,1,3.1,2
3103,1,0,1,1,0,1,3.1,2
3104,1,0,1,1,1,0,3.1,2
3105,1,1,0,0,1,1,3.1,2
3106,1,1,0,1,0,1,3.1,2
3107,1,1,0,1,1,0,3.1,2
3108,1,1,1,0,0,1,3.1,2
3109,1,1,1,0,1,0,3.1,2
3110,1,1,1,1,0,0,3.1,2
3111,0,0,1,1,1,1,3.2,2
3112,0,1,0,1,1,1,3.2,2
3113,0,1,1,0,1,1,3.2,2
3114,0,1,1,1,0,1,3.2,2
3115,0,1,1,1,1,0,3.2,2
3116,1,0,0,1,1,1,3.2,2
3117,1,0,1,0,1,1,3.2,2
3118,1,0,1,1,0,1,3.2,2
3119,1,0,1,1,1,0,3.2,2
3120,1,1,0,0,1,1,3.2,2
3121,1,1,0,1,0,1,3.2,2
3122,1,1,0,1,1,0,3.2,2
3123,1,1,1,0,0,1,3.2,2
3124,1,1,1,0,1,0,3.2,2
3125,1,1,1,1,0,0,3.2,2
3126,0,0,1,1,1,1,3.3,2
3127,0,1,0,1,1,1,3.3,2
3128,0,1,1,0,1,1,3.3,2
3129,0,1,1,1,0,1,3.3,2
3130,0,1,1,1,1,0,3.3,2
3131,1,0,0,1,1,1,3.3,2
3132,1,0,1,0,1,1,3.3,2
3133,1,0,1,1,0,1,3.3,2
3134,1,0,1,1,1,0,3.3,2
3135,1,1,0,0,1,1,3.3,2
3136,1,1,0,1,0,1,3.3,2
3137,1,1,0,1,1,0,3.3,2
3138,1,1,1,0,0,1,3.3,2
3139,1,1,1,0,1,0,3.3,2
3140,1,1,1,1,0,0,3.3,2
3141,0,0,1,1,1,1,3.4,2
3142,0,1,0,1,1,1,3.4,2
3143,0,1,1,0,1,1,3.4,2
3144,0,1,1,1,0,1,3.4,2
3145,0,1,1,1,1,0,3.4,2
3146,1,0,0,1,1,1,3.4,2
3147,1,0,1,0,1,1,3.4,2
3148,1,0,1,1,0,1,3.4,2
3149,1,0,1,1,1,0,3.4,2
3150,1,1,0,0,1,1,3.4,2
3151,1,1,0,1,0,1,3.4,2
3152,1,1,0,1,1,0,3.4,2
3153,1,1,1,0,0,1,3.4,2
3154,1,1,1,0,1,0,3.4,2
3155,1,1,1,1,0,0,3.4,2
3156,0,0,1,1,1,1,3.5,2
3157,0,1,0,1,1,1,3.5,2
3158,0,1,1,0,1,1,3.5,2
3159,0,1,1,1,0,1,3.5,2
3160,0,1,1,1,1,0,3.5,2
3161,1,0,0,1,1,1,3.5,2
3162,1,0,1,0,1,1,3.5,2
3163,1,0,1,1,0,1,3.5,2
3164,1,0,1,1,1,0,3.5,2
3165,1,1,0,0,1,1,3.5,2
3166,1,1,0,1,0,1,3.5,2
3167,1,1,0,1,1,0,3.5,2
3168,1,1,1,0,0,1,3.5,2
3169,1,1,1,0,1,0,3.5,2
3170,1,1,1,1,0,0,3.5,2
3171,0,0,1,1,1,1,3.6,2
3172,0,1,0,1,1,1,3.6,2
3173,0,1,1,0,1,1,3.6,2
3174,0,1,1,1,0,1,3.6,2
3175,0,1,1,1,1,0,3.6,2
3176,1,0,0,1,1,1,3.6,2
3177,1,0,1,0,1,1,3.6,2
3178,1,0,1,1,0,1,3.6,2
3179,1,0,1,1,1,0,3.6,2
3180,1,1,0,0,1,1,3.6,2
3181,1,1,0,1,0,1,3.6,2
3182,1,1,0,1,1,0,3.6,2
3183,1,1,1,0,0,1,3.6,2
3184,1,1,1,0,1,0,3.6,2
3185,1,1,1,1,0,0,3.6,2
3186,0,0,1,1,1,1,3.7,2
3187,0,1,0,1,1,1,3.7,2
3188,0,1,1,0,1,1,3.7,2
3189,0,1,1,1,0,1,3.7,2
3190,0,1,1,1,1,0,3.7,2
3191,1,0,0,1,1,1,3.7,2
3192,1,0,1,0,1,1,3.7,2
3193,1,0,1,1,0,1,3.7,2
3194,1,0,1,1,1,0,3.7,2
3195,1,1,0,0,1,1,3.7,2
3196,1,1,0,1,0,1,3.7,2
3197,1,1,0,1,1,0,3.7,2
3198,1,1,1,0,0,1,3.7,2
3199,1,1,1,0,1,0,3.7,2
3200,1,1,1,1,0,0,3.7,2
3201,0,0,1,1,1,1,3.8,2
3202,0,1,0,1,1,1,3.8,2
3203,0,1,1,0,1,1,3.8,2
3204,0,1,1,1,0,1,3.8,2
3205,0,1,1,1,1,0,3.8,2
3206,1,0,0,1,1,1,3.8,2
3207,1,0,1,0,1,1,3.8,2
3208,1,0,1,1,0,1,3.8,2
3209,1,0,1,1,1,0,3.8,2
3210,1,1,0,0,1,1,3.8,2
3211,1,1,0,1,0,1,3.8,2
3212,1,1,0,1,1,0,3.8,2
3213,1,1,1,0,0,1,3.8,2
3214,1,1,1,0,1,0,3.8,2
3215,1,1,1,1,0,0,3.8,2
3216,0,0,1,1,1,1,3.9,2
3217,0,1,0,1,1,1,3.9,2
3218,0,1,1,0,1,1,3.9,2
3219,0,1,1,1,0,1,3.9,2
3220,0,1,1,1,1,0,3.9,2
3221,1,0,0,1,1,1,3.9,2
3222,1,0,1,0,1,1,3.9,2
3223,1,0,1,1,0,1,3.9,2
3224,1,0,1,1,1,0,3.9,2
3225,1,1,0,0,1,1,3.9,2
3226,1,1,0,1,0,1,3.9,2
3227,1,1,0,1,1,0,3.9,2
3228,1,1,1,0,0,1,3.9,2
3229,1,1,1,0,1,0,3.9,2
3230,1,1,1,1,0,0,3.9,2
3231,0,0,1,1,1,1,4,2
3232,0,1,0,1,1,1,4,2
3233,0,1,1,0,1,1,4,2
3234,0,1,1,1,0,1,4,2
3235,0,1,1,1,1,0,4,2
3236,1,0,0,1,1,1,4,2
3237,1,0,1,0,1,1,4,2
3238,1,0,1,1,0,1,4,2
3239,1,0,1,1,1,0,4,2
3240,1,1,0,0,1,1,4,2
3241,1,1,0,1,0,1,4,2
3242,1,1,0,1,1,0,4,2
3243,1,1,1,0,0,1,4,2
3244,1,1,1,0,1,0,4,2
3245,1,1,1,1,0,0,4,2
3246,0,0,1,1,1,1,4.1,2
3247,0,1,0,1,1,1,4.1,2
3248,0,1,1,0,1,1,4.1,2
3249,0,1,1,1,0,1,4.1,2
3250,0,1,1,1,1,0,4.1,2
3251,1,0,0,1,1,1,4.1,2
3252,1,0,1,0,1,1,4.1,2
3253,1,0,1,1,0,1,4.1,2
3254,1,0,1,1,1,0,4.1,2
3255,1,1,0,0,1,1,4.1,2
3256,1,1,0,1,0,1,4.1,2
3257,1,1,0,1,1,0,4.1,2
3258,1,1,1,0,0,1,4.1,2
3259,1,1,1,0,1,0,4.1,2
3260,1,1,1,1,0,0,4.1,2
3261,0,0,1,1,1,1,4.2,2
3262,0,1,0,1,1,1,4.2,2
3263,0,1,1,0,1,1,4.2,2
3264,0,1,1,1,0,1,4.2,2
3265,0,1,1,1,1,0,4.2,2
3266,1,0,0,1,1,1,4.2,2
3267,1,0,1,0,1,1,4.2,2
3268,1,0,1,1,0,1,4.2,2
3269,1,0,1,1,1,0,4.2,2
3270,1,1,0,0,1,1,4.2,2
3271,1,1,0,1,0,1,4.2,2
3272,1,1,0,1,1,0,4.2,2
3273,1,1,1,0,0,1,4.2,2
3274,1,1,1,0,1,0,4.2,2
3275,1,1,1,1,0,0,4.2,2
3276,0,0,1,1,1,1,4.3,2
3277,0,1,0,1,1,1,4.3,2
3278,0,1,1,0,1,1,4.3,2
3279,0,1,1,1,0,1,4.3,2
3280,0,1,1,1,1,0,4.3,2
3281,1,0,0,1,1,1,4.3,2
3282,1,0,1,0,1,1,4.3,2
3283,1,0,1,1,0,1,4.3,2
3284,1,0,1,1,1,0,4.3,2
3285,1,1,0,0,1,1,4.3,2
3286,1,1,0,1,0,1,4.3,2
3287,1,1,0,1,1,0,4.3,2
3288,1,1,1,0,0,1,4.3,2
3289,1,1,1,0,1,0,4.3,2
3290,1,1,1,1,0,0,4.3,2
3291,0,0,1,1,1,1,4.4,2
3292,0,1,0,1,1,1,4.4,2
3293,0,1,1,0,1,1,4.4,2
3294,0,1,1,1,0,1,4.4,2
3295,0,1,1,1,1,0,4.4,2
3296,1,0,0,1,1,1,4.4,2
3297,1,0,1,0,1,1,4.4,2
3298,1,0,1,1,0,1,4.4,2
3299,1,0,1,1,1,0,4.4,2
3300,1,1,0,0,1,1,4.4,2
3301,1,1,0,1,0,1,4.4,2
3302,1,1,0,1,1,0,4.4,2
3303,1,1,1,0,0,1,4.4,2
3304,1,1,1,0,1,0,4.4,2
3305,1,1,1,1,0,0,4.4,2
3306,0,0,1,1,1,1,4.5,2
3307,0,1,0,1,1,1,4.5,2
3308,0,1,1,0,1,1,4.5,2
3309,0,1,1,1,0,1,4.5,2
3310,0,1,1,1,1,0,4.5,2
3311,1,0,0,1,1,1,4.5,2
3312,1,0,1,0,1,1,4.5,2
3313,1,0,1,1,0,1,4.5,2
3314,1,0,1,1,1,0,4.5,2
3315,1,1,0,0,1,1,4.5,2
3316,1,1,0,1,0,1,4.5,2
3317,1,1,0,1,1,0,4.5,2
3318,1,1,1,0,0,1,4.5,2
3319,1,1,1,0,1,0,4.5,2
3320,1,1,1,1,0,0,4.5,2
3321,0,0,1,1,1,1,4.6,2
3322,0,1,0,1,1,1,4.6,2
3323,0,1,1,0,1,1,4.6,2
3324,0,1,1,1,0,1,4.6,2
3325,0,1,1,1,1,0,4.6,2
3326,1,0,0,1,1,1,4.6,2
3327,1,0,1,0,1,1,4.6,2
3328,1,0,1,1,0,1,4.6,2
3329,1,0,1,1,1,0,4.6,2
3330,1,1,0,0,1,1,4.6,2
3331,1,1,0,1,0,1,4.6,2
3332,1,1,0,1,1,0,4.6,2
3333,1,1,1,0,0,1,4.6,2
3334,1,1,1,0,1,0,4.6,2
3335,1,1,1,1,0,0,4.6,2
3336,0,0,1,1,1,1,4.7,2
3337,0,1,0,1,1,1,4.7,2
3338,0,1,1,0,1,1,4.7,2
3339,0,1,1,1,0,1,4.7,2
3340,0,1,1,1,1,0,4.7,2
3341,1,0,0,1,1,1,4.7,2
3342,1,0,1,0,1,1,4.7,2
3343,1,0,1,1,0,1,4.7,2
3344,1,0,1,1,1,0,4.7,2
3345,1,1,0,0,1,1,4.7,2
3346,1,1,0,1,0,1,4.7,2
3347,1,1,0,1,1,0,4.7,2
3348,1,1,1,0,0,1,4.7,2
3349,1,1,1,0,1,0,4.7,2
3350,1,1,1,1,0,0,4.7,2
3351,0,0,1,1,1,1,4.8,2
3352,0,1,0,1,1,1,4.8,2
3353,0,1,1,0,1,1,4.8,2
3354,0,1,1,1,0,1,4.8,2
3355,0,1,1,1,1,0,4.8,2
3356,1,0,0,1,1,1,4.8,2
3357,1,0,1,0,1,1,4.8,2
3358,1,0,1,1,0,1,4.8,2
3359,1,0,1,1,1,0,4.8,2
3360,1,1,0,0,1,1,4.8,2
3361,1,1,0,1,0,1,4.8,2
3362,1,1,0,1,1,0,4.8,2
3363,1,1,1,0,0,1,4.8,2
3364,1,1,1,0,1,0,4.8,2
3365,1,1,1,1,0,0,4.8,2
3366,0,0,1,1,1,1,4.9,2
3367,0,1,0,1,1,1,4.9,2
3368,0,1,1,0,1,1,4.9,2
3369,0,1,1,1,0,1,4.9,2
3370,0,1,1,1,1,0,4.9,2
3371,1,0,0,1,1,1,4.9,2
3372,1,0,1,0,1,1,4.9,2
3373,1,0,1,1,0,1,4.9,2
3374,1,0,1,1,1,0,4.9,2
3375,1,1,0,0,1,1,4.9,2
3376,1,1,0,1,0,1,4.9,2
3377,1,1,0,1,1,0,4.9,2
3378,1,1,1,0,0,1,4.9,2
3379,1,1,1,0,1,0,4.9,2
3380,1,1,1,1,0,0,4.9,2
3381,0,0,1,1,1,1,5,2
3382,0,1,0,1,1,1,5,2
3383,0,1,1,0,1,1,5,2
3384,0,1,1,1,0,1,5,2
3385,0,1,1,1,1,0,5,2
3386,1,0,0,1,1,1,5,2
3387,1,0,1,0,1,1,5,2
3388,1,0,1,1,0,1,5,2
3389,1,0,1,1,1,0,5,2
3390,1,1,0,0,1,1,5,2
3391,1,1,0,1,0,1,5,2
3392,1,1,0,1,1,0,5,2
3393,1,1,1,0,0,1,5,2
3394,1,1,1,0,1,0,5,2
3395,1,1,1,1,0,0,5,2
3396,0,0,1,1,1,1,6,2
3397,0,1,0,1,1,1,6,2
3398,0,1,1,0,1,1,6,2
3399,0,1,1,1,0,1,6,2
3400,0,1,1,1,1,0,6,2
3401,1,0,0,1,1,1,6,2
3402,1,0,1,0,1,1,6,2
3403,1,0,1,1,0,1,6,2
3404,1,0,1,1,1,0,6,2
3405,1,1,0,0,1,1,6,2
3406,1,1,0,1,0,1,6,2
3407,1,1,0,1,1,0,6,2
3408,1,1,1,0,0,1,6,2
3409,1,1,1,0,1,0,6,2
3410,1,1,1,1,0,0,6,2
3411,0,0,1,1,1,1,7,2
3412,0,1,0,1,1,1,7,2
3413,0,1,1,0,1,1,7,2
3414,0,1,1,1,0,1,7,2
3415,0,1,1,1,1,0,7,2
3416,1,0,0,1,1,1,7,2
3417,1,0,1,0,1,1,7,2
3418,1,0,1,1,0,1,7,2
3419,1,0,1,1,1,0,7,2
3420,1,1,0,0,1,1,7,2
3421,1,1,0,1,0,1,7,2
3422,1,1,0,1,1,0,7,2
3423,1,1,1,0,0,1,7,2
3424,1,1,1,0,1,0,7,2
3425,1,1,1,1,0,0,7,2
3426,0,0,1,1,1,1,8,2
3427,0,1,0,1,1,1,8,2
3428,0,1,1,0,1,1,8,2
3429,0,1,1,1,0,1,8,2
3430,0,1,1,1,1,0,8,2
3431,1,0,0,1,1,1,8,2
3432,1,0,1,0,1,1,8,2
3433,1,0,1,1,0,1,8,2
3434,1,0,1,1,1,0,8,2
3435,1,1,0,0,1,1,8,2
3436,1,1,0,1,0,1,8,2
3437,1,1,0,1,1,0,8,2
3438,1,1,1,0,0,1,8,2
3439,1,1,1,0,1,0,8,2
3440,1,1,1,1,0,0,8,2
3441,0,0,1,1,1,1,9,2
3442,0,1,0,1,1,1,9,2
3443,0,1,1,0,1,1,9,2
3444,0,1,1,1,0,1,9,2
3445,0,1,1,1,1,0,9,2
3446,1,0,0,1,1,1,9,2
3447,1,0,1,0,1,1,9,2
3448,1,0,1,1,0,1,9,2
3449,1,0,1,1,1,0,9,2
3450,1,1,0,0,1,1,9,2
3451,1,1,0,1,0,1,9,2
3452,1,1,0,1,1,0,9,2
3453,1,1,1,0,0,1,9,2
3454,1,1,1,0,1,0,9,2
3455,1,1,1,1,0,0,9,2
3456,0,0,1,1,1,1,10,2
3457,0,1,0,1,1,1,10,2
3458,0,1,1,0,1,1,10,2
3459,0,1,1,1,0,1,10,2
3460,0,1,1,1,1,0,10,2
3461,1,0,0,1,1,1,10,2
3462,1,0,1,0,1,1,10,2
3463,1,0,1,1,0,1,10,2
3464,1,0,1,1,1,0,10,2
3465,1,1,0,0,1,1,10,2
3466,1,1,0,1,0,1,10,2
3467,1,1,0,1,1,0,10,2
3468,1,1,1,0,0,1,10,2
3469,1,1,1,0,1,0,10,2
3470,1,1,1,1,0,0,10,2
3471,0,0,1,1,1,1,11,2
3472,0,1,0,1,1,1,11,2
3473,0,1,1,0,1,1,11,2
3474,0,1,1,1,0,1,11,2
3475,0,1,1,1,1,0,11,2
3476,1,0,0,1,1,1,11,2
3477,1,0,1,0,1,1,11,2
3478,1,0,1,1,0,1,11,2
3479,1,0,1,1,1,0,11,2
3480,1,1,0,0,1,1,11,2
3481,1,1,0,1,0,1,11,2
3482,1,1,0,1,1,0,11,2
3483,1,1,1,0,0,1,11,2
3484,1,1,1,0,1,0,11,2
3485,1,1,1,1,0,0,11,2
3486,0,0,1,1,1,1,12,2
3487,0,1,0,1,1,1,12,2
3488,0,1,1,0,1,1,12,2
3489,0,1,1,1,0,1,12,2
3490,0,1,1,1,1,0,12,2
3491,1,0,0,1,1,1,12,2
3492,1,0,1,0,1,1,12,2
3493,1,0,1,1,0,1,12,2
3494,1,0,1,1,1,0,12,2
3495,1,1,0,0,1,1,12,2
3496,1,1,0,1,0,1,12,2
3497,1,1,0,1,1,0,12,2
3498,1,1,1,0,0,1,12,2
3499,1,1,1,0,1,0,12,2
3500,1,1,1,1,0,0,12,2
3501,0,0,1,1,1,1,13,2
3502,0,1,0,1,1,1,13,2
3503,0,1,1,0,1,1,13,2
3504,0,1,1,1,0,1,13,2
3505,0,1,1,1,1,0,13,2
3506,1,0,0,1,1,1,13,2
3507,1,0,1,0,1,1,13,2
3508,1,0,1,1,0,1,13,2
3509,1,0,1,1,1,0,13,2
3510,1,1,0,0,1,1,13,2
3511,1,1,0,1,0,1,13,2
3512,1,1,0,1,1,0,13,2
3513,1,1,1,0,0,1,13,2
3514,1,1,1,0,1,0,13,2
3515,1,1,1,1,0,0,13,2
3516,0,0,1,1,1,1,14,2
3517,0,1,0,1,1,1,14,2
3518,0,1,1,0,1,1,14,2
3519,0,1,1,1,0,1,14,2
3520,0,1,1,1,1,0,14,2
3521,1,0,0,1,1,1,14,2
3522,1,0,1,0,1,1,14,2
3523,1,0,1,1,0,1,14,2
3524,1,0,1,1,1,0,14,2
3525,1,1,0,0,1,1,14,2
3526,1,1,0,1,0,1,14,2
3527,1,1,0,1,1,0,14,2
3528,1,1,1,0,0,1,14,2
3529,1,1,1,0,1,0,14,2
3530,1,1,1,1,0,0,14,2
3531,1,1,1,1,1,1,6,1
3532,1,1,1,1,1,0,6,1
3533,1,1,1,1,0,1,6,1
3534,1,1,1,0,1,1,6,1
3535,1,1,0,1,1,1,6,1
3536,1,0,1,1,1,1,6,1
3537,0,1,1,1,1,1,6,1
3538,1,1,1,1,1,1,7,1
3539,1,1,1,1,1,0,7,1
3540,1,1,1,1,0,1,7,1
3541,1,1,1,0,1,1,7,1
